1123,1,0,1121,,,ca-01_img_card_chara-012,ca-01_img_card_chara-012_gold@ca-01_mtr_card_gold,ca_card_reverse,,0
1124,1,0,,,,ca-01_img_card_chara-012,ca-01_img_card_chara-012_gold@ca-01_mtr_card_gold,ca-01_img_card_chara-012-bk,,1
1130,1,0,,,,ca-01_img_card_chara-013,ca-01_img_card_chara-013_gold@ca-01_mtr_card_gold,ca_card_reverse,,0
1131,1,0,,,,ca-01_img_card_chara-013-bk,,ca_card_reverse,,0
1132,1,0,1130,,,ca-01_img_card_chara-013,ca-01_img_card_chara-013_gold@ca-01_mtr_card_gold,ca_card_reverse,,0
1133,1,0,1131,,,ca-01_img_card_chara-013,ca-01_img_card_chara-013_gold@ca-01_mtr_card_gold,ca_card_reverse,,0
1134,1,0,,,,ca-01_img_card_chara-013,ca-01_img_card_chara-013_gold@ca-01_mtr_card_gold,ca-01_img_card_chara-013-bk,,1
2010,1,0,,,,ca-01_img_card_chara-021,ca-01_img_card_chara-021_gold@ca-01_mtr_card_gold,ca_card_reverse,,0
2020,1,0,,,,ca-01_img_card_chara-022-01,ca-01_img_card_chara-022-01_gold@ca-01_mtr_card_silver,ca_card_reverse,,0
2021,1,0,2020,,,ca-01_img_card_chara-022-01,ca-01_img_card_chara-022-01_gold@ca-01_mtr_card_silver,ca_card_reverse,,0
2022,1,0,2022,,,ca-01_img_card_chara-022-01,ca-01_img_card_chara-022-01_gold@ca-01_mtr_card_silver,ca_card_reverse,,0
2023,1,0,,,,ca-01_img_card_chara-022-01-bk,,ca_card_reverse,,0
2025,1,0,,,,ca-01_img_card_chara-022-02,ca-01_img_card_chara-022-02_gold@ca-01_mtr_card_silver,ca_card_reverse,,0
2026,1,0,2020,,,ca-01_img_card_chara-022-02,ca-01_img_card_chara-022-02_gold@ca-01_mtr_card_silver,ca_card_reverse,,0
2027,1,0,,,,ca-01_img_card_chara-022-02-bk,,ca_card_reverse,,0
2030,1,0,,,,ca-01_img_card_chara-023,ca-01_img_card_chara-023_gold@ca-01_mtr_card_gold,ca_card_reverse,,0
2031,1,0,2030,,,ca-01_img_card_chara-023,ca-01_img_card_chara-023_gold@ca-01_mtr_card_gold,ca_card_reverse,,0
2032,1,0,,,,ca-01_img_card_chara-023-bk,,ca_card_reverse,,0
2033,1,0,,,,ca-01_img_card_chara-023,ca-01_img_card_chara-023_gold@ca-01_mtr_card_gold,ca-01_img_card_chara-023-bk,,1
2034,38,0,,,,ca-01_img_card_chara-202-1,ca-01_img_card_chara-202-1_gold@ca-01_mtr_card_red_event,ca_card_reverse,,0
2040,1,0,,,,ca-01_img_card_chara-024,ca-01_img_card_chara-024_gold@ca-01_mtr_card_gold,ca_card_reverse,,0
2041,1,0,2040,,,ca-01_img_card_chara-024,ca-01_img_card_chara-024_gold@ca-01_mtr_card_gold,ca_card_reverse,,0
2042,1,0,,,,ca-01_img_card_chara-024,ca-01_img_card_chara-024_gold@ca-01_mtr_card_gold,ca-01_img_card_chara-024_bk,,1
2043,1,0,,,,ca-01_img_card_chara-024_bk,,ca_card_reverse,,0
2044,1,0,,,,ca-01_img_card_chara-024-a,ca-01_img_card_chara-024-a_gold@ca-01_mtr_card_gold,ca_card_reverse,,0
2045,1,0,2040,,,ca-01_img_card_chara-024-a,ca-01_img_card_chara-024-a_gold@ca-01_mtr_card_gold,ca_card_reverse,,0
2050,1,0,,,,ca-01_img_card_chara-030,ca-01_img_card_chara-030_gold@ca-01_mtr_card_gold,ca_card_reverse,,0
2051,1,0,2050,,,ca-01_img_card_chara-030,ca-01_img_card_chara-030_gold@ca-01_mtr_card_gold,ca_card_reverse,,0
2060,1,0,,,,ca-01_img_card_chara-026,ca-01_img_card_chara-026_gold@ca-01_mtr_card_gold,ca_card_reverse,,0
2061,1,0,2060,,,ca-01_img_card_chara-026,ca-01_img_card_chara-026_gold@ca-01_mtr_card_gold,ca_card_reverse,,0
2090,1,0,,,,ca-01_img_card_chara-025,ca-01_img_card_chara-025_gold@ca-01_mtr_card_gold,ca_card_reverse,,0
2091,1,0,2090,,,ca-01_img_card_chara-025,ca-01_img_card_chara-025_gold@ca-01_mtr_card_gold,ca_card_reverse,,0
2092,1,0,,,,ca-01_img_card_chara-025-a,ca-01_img_card_chara-025_gold@ca-01_mtr_card_gold,ca_card_reverse,,0
2093,1,0,,,,ca-01_img_card_chara-025,ca-01_img_card_chara-025_gold@ca-01_mtr_card_gold,ca-01_img_card_chara-025-a,ca-01_img_card_chara-025_gold@ca-01_mtr_card_gold,1
2100,1,0,,,,ca-01_img_card_chara-029,ca-01_img_card_chara-029_gold@ca-01_mtr_card_gold,ca_card_reverse,,0
2101,1,0,2100,,,ca-01_img_card_chara-029,ca-01_img_card_chara-029_gold@ca-01_mtr_card_gold,ca_card_reverse,,0
2110,1,0,,,,ca-01_img_card_chara-031,ca-01_img_card_chara-031_gold@ca-01_mtr_card_gold,ca_card_reverse,,0
2111,1,0,2110,,,ca-01_img_card_chara-031,ca-01_img_card_chara-031_gold@ca-01_mtr_card_gold,ca_card_reverse,,0
2120,1,0,,,,ca-01_img_card_chara-032,ca-01_img_card_chara-032_gold@ca-01_mtr_card_gold,ca_card_reverse,,0
2121,1,0,2120,,,ca-01_img_card_chara-032,ca-01_img_card_chara-032_gold@ca-01_mtr_card_gold,ca_card_reverse,,0
3010,1,0,,,,ca-01_img_card_chara-050,ca-01_img_card_chara-050_gold@ca-01_mtr_card_silver,ca_card_reverse,,0
3011,1,0,,,,ca-01_img_card_chara-070-bk,,ca_card_reverse,,0
3012,1,0,3012,,,ca-01_img_card_chara-050,ca-01_img_card_chara-050_gold@ca-01_mtr_card_silver,ca_card_reverse,,0
3013,1,0,,,,ca-01_img_card_chara-050-bk,,ca_card_reverse,,0
3020,1,0,,,,ca-01_img_card_chara-060,ca-01_img_card_chara-060_gold@ca-01_mtr_card_silver,ca_card_reverse,,0
3021,1,0,,,,ca-01_img_card_chara-070-bk,,ca_card_reverse,,0
3022,1,0,3022,,,ca-01_img_card_chara-060,ca-01_img_card_chara-060_gold@ca-01_mtr_card_silver,ca_card_reverse,,0
3023,1,0,,,,ca-01_img_card_chara-060-bk,,ca_card_reverse,,0
3030,1,0,,,,ca-01_img_card_chara-051,ca-01_img_card_chara-051_gold@ca-01_mtr_card_silver,ca_card_reverse,,0
3031,1,0,,,,ca-01_img_card_chara-070-bk,,ca_card_reverse,,0
3032,1,0,,,,ca-01_img_card_chara-051-bk,,ca_card_reverse,,0
3040,1,0,,,,ca-01_img_card_chara-061,ca-01_img_card_chara-061_gold@ca-01_mtr_card_silver,ca_card_reverse,,0
3041,1,0,,,,ca-01_img_card_chara-070-bk,,ca_card_reverse,,0
3043,1,0,,,,ca-01_img_card_chara-061-bk,,ca_card_reverse,,0
3050,1,0,,,,ca-01_img_card_chara-052,ca-01_img_card_chara-052_gold@ca-01_mtr_card_silver,ca_card_reverse,,0
3051,1,0,,,,ca-01_img_card_chara-070-bk,,ca_card_reverse,,0
3060,1,0,,,,ca-01_img_card_chara-062,ca-01_img_card_chara-062_gold@ca-01_mtr_card_silver,ca_card_reverse,,0
3061,1,0,,,,ca-01_img_card_chara-070-bk,,ca_card_reverse,,0
3070,1,0,,,,ca-01_img_card_chara-085,ca-01_img_card_chara-085_gold@ca-01_mtr_card_silver,ca_card_reverse,,0
3071,1,0,,,,ca-01_img_card_chara-070-bk,,ca_card_reverse,,0
3080,1,0,,,,ca-01_img_card_chara-084,ca-01_img_card_chara-084_gold@ca-01_mtr_card_silver,ca_card_reverse,,0
3081,1,0,,,,ca-01_img_card_chara-070-bk,,ca_card_reverse,,0
3090,1,0,,,,ca-01_img_card_chara-082,ca-01_img_card_chara-082_gold@ca-01_mtr_card_silver,ca_card_reverse,,0
3091,1,0,,,,ca-01_img_card_chara-070-bk,,ca_card_reverse,,0
3100,1,0,,,,ca-01_img_card_chara-083,ca-01_img_card_chara-083_gold@ca-01_mtr_card_silver,ca_card_reverse,,0
3101,1,0,,,,ca-01_img_card_chara-070-bk,,ca_card_reverse,,0
3110,1,0,,,,ca-01_img_card_chara-080,ca-01_img_card_chara-080_gold@ca-01_mtr_card_silver,ca_card_reverse,,0
3111,1,0,,,,ca-01_img_card_chara-070-bk,,ca_card_reverse,,0
3120,1,0,,,,ca-01_img_card_chara-081,ca-01_img_card_chara-081_gold@ca-01_mtr_card_silver,ca_card_reverse,,0
3121,1,0,,,,ca-01_img_card_chara-070-bk,,ca_card_reverse,,0
3130,1,0,,,,ca-01_img_card_chara-087,ca-01_img_card_chara-085_gold@ca-01_mtr_card_silver,ca_card_reverse,,0
3131,1,0,,,,ca-01_img_card_chara-070-bk,,ca_card_reverse,,0
3132,32,0,,,,ca-01_img_card_chara-087,ca-01_img_card_chara-085_gold@ca-01_mtr_card_silver,ca_card_reverse,,0
3133,33,0,,,,ca-01_img_card_chara-087,ca-01_img_card_chara-085_gold@ca-01_mtr_card_silver,ca_card_reverse,,0
3140,1,0,,,,ca-01_img_card_chara-088,ca-01_img_card_chara-060_gold@ca-01_mtr_card_silver,ca_card_reverse,,0
3141,1,0,,,,ca-01_img_card_chara-070-bk,,ca_card_reverse,,0
3150,1,0,,,,ca-01_img_card_chara-086,ca-01_img_card_chara-084_gold@ca-01_mtr_card_silver,ca_card_reverse,,0
3151,1,0,,,,ca-01_img_card_chara-070-bk,,ca_card_reverse,,0
3152,1,0,3152,,,ca-01_img_card_chara-086,ca-01_img_card_chara-084_gold@ca-01_mtr_card_silver,ca_card_reverse,,0
3501,1,0,,,,ca-01_img_card_chara-101,ca-01_img_card_chara-101_gold@ca-01_mtr_card_silver,ca_card_reverse,,0
3502,1,0,,,,ca-01_img_card_chara-105,ca-01_img_card_chara-105_gold@ca-01_mtr_card_silver,ca_card_reverse,,0
3511,1,0,,,,ca-01_img_card_chara-102,ca-01_img_card_chara-102_gold@ca-01_mtr_card_silver,ca_card_reverse,,0
3512,1,0,,,,ca-01_img_card_chara-106,ca-01_img_card_chara-106_gold@ca-01_mtr_card_silver,ca_card_reverse,,0
3521,1,0,,,,ca-01_img_card_chara-103,ca-01_img_card_chara-103_gold@ca-01_mtr_card_silver,ca_card_reverse,,0
3522,1,0,,,,ca-01_img_card_chara-107,ca-01_img_card_chara-107_gold@ca-01_mtr_card_silver,ca_card_reverse,,0
3531,1,0,,,,ca-01_img_card_chara-104,ca-01_img_card_chara-104_gold@ca-01_mtr_card_silver,ca_card_reverse,,0
3532,1,0,,,,ca-01_img_card_chara-108,ca-01_img_card_chara-108_gold@ca-01_mtr_card_silver,ca_card_reverse,,0
3541,1,0,,,,ca-01_img_card_chara-109,ca-01_img_card_chara-109_gold@ca-01_mtr_card_silver,ca_card_reverse,,0
3542,1,0,,,,ca-01_img_card_chara-110,ca-01_img_card_chara-110_gold@ca-01_mtr_card_silver,ca_card_reverse,,0
3551,1,0,,,,ca-01_img_card_chara-111,ca-01_img_card_chara-111_gold@ca-01_mtr_card_silver,ca_card_reverse,,0
3552,1,0,,,,ca-01_img_card_chara-112,ca-01_img_card_chara-112_gold@ca-01_mtr_card_silver,ca_card_reverse,,0
3601,1,0,5001,,,ca-01_img_card_chara-110,ca-01_img_card_chara-110_gold@ca-01_mtr_card_silver,ca_card_reverse,,0
3602,1,0,5002,,,ca-01_img_card_chara-050,ca-01_img_card_chara-050_gold@ca-01_mtr_card_silver,ca_card_reverse,,0
3603,1,0,5003,,,ca-01_img_card_chara-060,ca-01_img_card_chara-060_gold@ca-01_mtr_card_silver,ca_card_reverse,,0
3604,1,0,5004,,,ca-01_img_card_chara-082,ca-01_img_card_chara-082_gold@ca-01_mtr_card_silver,ca_card_reverse,,0
3605,1,0,5005,,,ca-01_img_card_chara-083,ca-01_img_card_chara-083_gold@ca-01_mtr_card_silver,ca_card_reverse,,0
3606,1,0,5006,,,ca-01_img_card_mons-002-1_coll,,ca_card_reverse,,0
3607,1,0,5007,,,ca-01_img_card_mons-005-1_coll,,ca_card_reverse,,0
3608,1,0,5008,,,ca-01_img_card_chara-080,ca-01_img_card_chara-080_gold@ca-01_mtr_card_silver,ca_card_reverse,,0
3609,1,0,5009,,,ca-01_img_card_chara-081,ca-01_img_card_chara-081_gold@ca-01_mtr_card_silver,ca_card_reverse,,0
3610,1,0,5010,,,ca-01_img_card_chara-084,ca-01_img_card_chara-084_gold@ca-01_mtr_card_silver,ca_card_reverse,,0
3611,1,0,5011,,,ca-01_img_card_chara-085,ca-01_img_card_chara-085_gold@ca-01_mtr_card_silver,ca_card_reverse,,0
3612,1,0,5012,,,ca-01_img_card_chara-062,ca-01_img_card_chara-062_gold@ca-01_mtr_card_silver,ca_card_reverse,,0
3613,1,0,5013,,,ca-01_img_card_chara-052,ca-01_img_card_chara-052_gold@ca-01_mtr_card_silver,ca_card_reverse,,0
3614,1,0,5014,,,ca-01_img_card_chara-061,ca-01_img_card_chara-061_gold@ca-01_mtr_card_silver,ca_card_reverse,,0
3615,1,0,5015,,,ca-01_img_card_chara-051,ca-01_img_card_chara-051_gold@ca-01_mtr_card_silver,ca_card_reverse,,0
3620,1,0,5010,,,ca-01_img_card_chara-086,ca-01_img_card_chara-084_gold@ca-01_mtr_card_silver,ca_card_reverse,,0
3621,1,0,5011,,,ca-01_img_card_chara-087,ca-01_img_card_chara-085_gold@ca-01_mtr_card_silver,ca_card_reverse,,0
4010,1,0,,,,ca-01_img_card_chara-201,ca-01_img_card_chara-201_gold@ca-01_mtr_card_gold,ca_card_reverse,,0
4011,1,0,4010,,,ca-01_img_card_chara-201,ca-01_img_card_chara-201_gold@ca-01_mtr_card_gold,ca_card_reverse,,0
4012,1,0,,,,ca-01_img_card_chara-201-bk,,ca_card_reverse,,0
4013,36,0,,,,ca-01_img_card_chara-201,ca-01_img_card_chara-201_gold@ca-01_mtr_card_gold,ca_card_reverse,,0
4014,37,0,,,,ca-01_img_card_chara-201,ca-01_img_card_chara-201_gold@ca-01_mtr_card_gold,ca_card_reverse,,0
4015,1,0,4015,,,ca-01_img_card_chara-201-a,ca-01_img_card_chara-201-a_gold@ca-01_mtr_card_gold,ca_card_reverse,,0
4016,1,0,,,,ca-01_img_card_chara-201-a,ca-01_img_card_chara-201-a_gold@ca-01_mtr_card_gold,ca_card_reverse,,0
4017,43,0,,,,ca-01_img_card_chara-201-a,ca-01_img_card_chara-201-a_gold@ca-01_mtr_card_gold_event,ca_card_reverse,,0
4020,1,0,,,,ca-01_img_card_chara-202-1,ca-01_img_card_chara-202-1_gold@ca-01_mtr_card_red,ca_card_reverse,,0
4021,1,0,4020,,,ca-01_img_card_chara-202-1,ca-01_img_card_chara-202-1_gold@ca-01_mtr_card_red,ca_card_reverse,,0
4022,1,0,,,,ca-01_img_card_chara-202-3,ca-01_img_card_chara-202-3_gold@ca-01_mtr_card_red,ca_card_reverse,,0
4023,1,0,,,,ca-01_img_card_chara-202-2,ca-01_img_card_chara-202-2_gold@ca-01_mtr_card_red,ca_card_reverse,,0
5010,1,0,,,,ca-01_img_card_mons-001-1_coll,,ca_card_reverse,,0
5020,1,0,,,,ca-01_img_card_mons-001-2_coll,,ca_card_reverse,,0
5030,1,0,,,,ca-01_img_card_mons-001-3_coll,,ca_card_reverse,,0
5040,1,0,,,,ca-01_img_card_mons-001-4_coll,,ca_card_reverse,,0
5050,1,0,,,,ca-01_img_card_mons-001-boss1_coll,,ca_card_reverse,,0
5051,1,0,,,,ca-01_img_card_mons-001-boss1_coll,,ca-01_img_card_mons-001-1_coll,,1
5060,1,0,,,,ca-01_img_card_mons-002-1_coll,,ca_card_reverse,,0
5070,1,0,,,,ca-01_img_card_mons-002-2_coll,,ca_card_reverse,,0
5080,1,0,,,,ca-01_img_card_mons-003-1_coll,,ca_card_reverse,,0
5090,1,0,,,,ca-01_img_card_mons-003-2_coll,,ca_card_reverse,,0
5100,1,0,,,,ca-01_img_card_mons-004-1_coll,,ca_card_reverse,,0
5110,1,0,,,,ca-01_img_card_mons-004-2_coll,,ca_card_reverse,,0
5120,1,0,,,,ca-01_img_card_mons-005-1_coll,,ca_card_reverse,,0
5130,1,0,,,,ca-01_img_card_mons-005-2_coll,,ca_card_reverse,,0
5140,1,0,,,,ca-01_img_card_mons-006-1_coll,,ca_card_reverse,,0
5150,1,0,,,,ca-01_img_card_mons-006-2_coll,,ca_card_reverse,,0
5160,1,0,,,,ca-01_img_card_mons-006-boss1_coll,,ca_card_reverse,,0
5170,1,0,,,,ca-01_img_card_mons-007-1_coll,,ca_card_reverse,,0
5180,1,0,,,,ca-01_img_card_mons-007-2_coll,,ca_card_reverse,,0
5190,1,0,,,,ca-01_img_card_mons-007-3_coll,,ca_card_reverse,,0
5200,1,0,,,,ca-01_img_card_mons-007-4_coll,,ca_card_reverse,,0
5210,1,0,,,,ca-01_img_card_mons-008-1_coll,,ca_card_reverse,,0
5220,1,0,,,,ca-01_img_card_mons-008-2_coll,,ca_card_reverse,,0
5230,1,0,,,,ca-01_img_card_mons-008-3_coll,,ca_card_reverse,,0
5240,1,0,,,,ca-01_img_card_mons-009-1_coll,,ca_card_reverse,,0
5250,1,0,,,,ca-01_img_card_mons-009-2_coll,,ca_card_reverse,,0
5251,36,0,,,,ca-01_img_card_mons-009-2_coll,,ca_card_reverse,,0
5252,37,0,,,,ca-01_img_card_mons-009-2_coll,,ca_card_reverse,,0
5260,1,0,,,,ca-01_img_card_mons-010-1_coll,,ca_card_reverse,,0
5270,1,0,,,,ca-01_img_card_mons-010-4_coll,,ca_card_reverse,,0
5280,1,0,,,,ca-01_img_card_mons-010-2_coll,,ca_card_reverse,,0
5290,1,0,,,,ca-01_img_card_mons-010-3_coll,,ca_card_reverse,,0
5300,1,0,,,,ca-01_img_card_mons-010-5_coll,,ca_card_reverse,,0
5310,1,0,,,,ca-01_img_card_mons-011-1_coll,,ca_card_reverse,,0
5320,1,0,,,,ca-01_img_card_mons-011-2_coll,,ca_card_reverse,,0
5330,1,0,,,,ca-01_img_card_mons-011-boss1_coll,,ca_card_reverse,,0
5340,1,0,,,,ca-01_img_card_mons-012-1_coll,,ca_card_reverse,,0
5350,1,0,,,,ca-01_img_card_mons-012-2_coll,,ca_card_reverse,,0
5360,1,0,,,,ca-01_img_card_mons-012-3_coll,,ca_card_reverse,,0
5370,1,0,,,,ca-01_img_card_mons-013-1_coll,,ca_card_reverse,,0
5380,1,0,,,,ca-01_img_card_mons-014-1_coll,,ca_card_reverse,,0
5390,1,0,,,,ca-01_img_card_mons-014-2_coll,,ca_card_reverse,,0
5400,1,0,,,,ca-01_img_card_mons-014-3_coll,,ca_card_reverse,,0
10000,2,0,10110,,ca-01_img_card_land-01-04,ca-01_img_card_mons-001-1,,ca_card_reverse,,0
10001,2,0,10210,,ca-01_img_card_land-01-04,ca-01_img_card_mons-002-1,,ca_card_reverse,,0
10002,2,0,10310,,ca-01_img_card_land-01-04,ca-01_img_card_mons-003-1,,ca_card_reverse,,0
10110,2,0,,,,ca-01_img_card_mons-001-1,,ca_card_reverse,,0
10111,2,0,10110,,,ca-01_img_card_mons-001-1,,ca_card_reverse,,0
10112,2,0,,,ca-01_img_card_land-01-03,ca-01_img_card_mons-001-1,,ca_card_reverse,,0
10113,2,0,,,ca-01_img_card_land-01-04,ca-01_img_card_mons-001-1,,ca_card_reverse,,0
10114,2,0,,,ca-01_img_card_land-01-01,ca-01_img_card_mons-001-1,,ca_card_reverse,,0
10120,2,0,,,,ca-01_img_card_mons-001-2,,ca_card_reverse,,0
10121,2,0,10120,,,ca-01_img_card_mons-001-2,,ca_card_reverse,,0
10122,2,1,10120,,ca-01_img_card_land-01-01,ca-01_img_card_mons-001-2,ca-01_img_card_mons-001-2_gold@ca-01_mtr_card_red_boss,ca_card_reverse,,0
10130,2,0,,,,ca-01_img_card_mons-001-3,,ca_card_reverse,,0
10131,2,0,10130,,,ca-01_img_card_mons-001-3,,ca_card_reverse,,0
10140,2,0,,,,ca-01_img_card_mons-001-4,,ca_card_reverse,,0
10141,2,0,10140,,,ca-01_img_card_mons-001-4,,ca_card_reverse,,0
10142,2,1,10140,,,ca-01_img_card_mons-001-4,ca-01_img_card_mons-001-4_gold@ca-01_mtr_card_red_boss,ca_card_reverse,,0
10150,2,0,,,,ca-01_img_card_mons-001-boss1,,ca_card_reverse,,0
10151,2,1,10150,,ca-01_img_card_land-01-04,ca-01_img_card_mons-001-boss1,ca-01_img_card_mons-001-boss1_gold@ca-01_mtr_card_red_boss_boss,ca_card_reverse,,0
10210,2,0,,,,ca-01_img_card_mons-002-1,,ca_card_reverse,,0
10211,2,0,10210,,,ca-01_img_card_mons-002-1,,ca_card_reverse,,0
10212,2,0,,,ca-01_img_card_land-01-03,ca-01_img_card_mons-002-1,,ca_card_reverse,,0
10220,2,0,,,,ca-01_img_card_mons-002-2,,ca_card_reverse,,0
10221,2,0,10220,,,ca-01_img_card_mons-002-2,,ca_card_reverse,,0
10310,2,0,,,,ca-01_img_card_mons-003-1,,ca_card_reverse,,0
10311,2,0,10310,,,ca-01_img_card_mons-003-1,,ca_card_reverse,,0
10312,2,0,,,ca-01_img_card_land-01-03,ca-01_img_card_mons-003-1,,ca_card_reverse,,0
10313,2,0,,,ca-01_img_card_land-01-02,ca-01_img_card_mons-003-1,,ca_card_reverse,,0
10320,2,0,,,,ca-01_img_card_mons-003-2,,ca_card_reverse,,0
10321,2,0,10320,,,ca-01_img_card_mons-003-2,,ca_card_reverse,,0
10410,2,0,,,,ca-01_img_card_mons-004-1,,ca_card_reverse,,0
10411,2,0,10410,,,ca-01_img_card_mons-004-1,,ca_card_reverse,,0
10420,2,0,,,,ca-01_img_card_mons-004-2,,ca_card_reverse,,0
